,Date,Open,High,Low,Close,SMA50,SMA100,SMA200,Vol,daily_change,3m_change,6m_change,1y_change,3m_target,6m_target,1y_target,all_target,above_sma50,above_sma100,above_sma200,pos_volatility,vol_class,pos_out,neg_out,pos_out_aboveSMA50,pos_out_aboveSMA100,pos_out_aboveSMA200,neg_out_aboveSMA50,neg_out_aboveSMA100,neg_out_aboveSMA200
433,2017-09-26,936.6900024414099,944.0800170898401,935.1199951171901,937.42999267578,946.9420031738279,956.5866027832034,900.4085034179689,1672700,2.3970000000000002,13.700000000000001,0.0,0.0,1,0,0,0,0,0,1,1,3,1,0,0,0,1,0,0,0
434,2017-09-27,942.73999023438,965.42999267578,941.95001220703,959.9000244140599,946.4010034179685,956.6828027343753,901.160753479004,2334600,0.5115,11.0,0.0,0.0,1,0,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0
435,2017-09-28,956.25,966.17999267578,955.54998779297,964.8099975585901,945.8418029785154,956.7440026855471,901.9453033447269,1400900,0.9235,9.9,0.0,0.0,1,0,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0
436,2017-09-29,966.0,975.8099975585901,966.0,973.71997070312,945.4724023437495,956.9141021728518,902.737203063965,2031100,-0.6419,8.4,0.0,0.0,1,0,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0
437,2017-10-02,975.6500244140599,977.73999023438,961.95001220703,967.46997070312,944.9450012207026,957.0404016113283,903.4851028442383,1539100,0.47650000000000003,0.0,0.0,0.0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0
438,2017-10-03,967.5599975585901,972.4400024414099,962.7100219726599,972.0800170898401,944.4204016113275,957.2023016357423,904.2672528076173,1083300,-0.5452,0.0,0.0,0.0,0,0,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0
439,2017-10-04,971.76000976562,974.4000244140599,965.6099853515599,966.78002929688,944.3754016113274,957.3187017822268,905.0519528198244,1057800,1.9043,0.0,0.0,0.0,0,0,0,0,1,1,1,0,3,1,0,1,1,1,0,0,0
440,2017-10-05,972.7899780273401,986.51000976562,970.27001953125,985.1900024414099,944.7730017089838,957.5784020996095,905.9154028320314,1780900,0.8576999999999999,0.0,0.0,0.0,0,0,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0
441,2017-10-06,980.0,994.26000976562,978.51000976562,993.6400146484401,945.59560180664,957.8687023925783,906.8076028442384,1553000,-0.1339,0.0,0.0,0.0,0,0,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0
442,2017-10-09,995.0,1000.4600219727,991.5,992.3099975585901,946.2752014160153,958.3701025390626,907.7081527709962,1295500,-0.4545,0.0,0.0,0.0,0,0,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0
443,2017-10-10,995.29998779297,997.46997070312,981.1099853515599,987.79998779297,947.1212011718744,958.7431024169923,908.5987527465821,1163400,1.807,0.0,0.0,0.0,0,0,0,0,1,1,1,0,3,1,0,1,1,1,0,0,0
444,2017-10-11,989.0399780273401,1007.5700073242,987.9400024414099,1005.6500244141,948.3030017089845,959.2531024169928,909.5880029296878,1815000,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0
445,2017-10-12,1003.8400268555,1011.5399780273,1001.0999755859,1005.6500244141,949.4632019042978,959.6689025878915,910.5666030883793,1530700,0.2207,0.0,0.0,0.0,0,0,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0
446,2017-10-13,1009.1099853516,1014.7600097656,1007.0599975586,1007.8699951172,950.8146020507825,960.0421026611339,911.5831030273442,1327600,0.14679999999999999,0.0,0.0,0.0,0,0,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0
447,2017-10-16,1009.6300048828,1012.0,1001.5200195312,1009.3499755859,952.0858020019539,960.3595025634771,912.6154528808597,1071000,0.1635,0.0,0.0,0.0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0
448,2017-10-17,1007.4400024414,1014.5599975586,1006.049987793,1011.0,953.3908020019538,960.5509027099616,913.7082028198245,1013000,0.1721,0.0,0.0,0.0,0,0,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0
449,2017-10-18,1011.049987793,1016.3099975586,1005.3200073242,1012.7399902344,954.7618017578134,960.7456024169934,914.7318527221686,1279800,-1.0763,0.0,0.0,0.0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0
450,2017-10-19,1004.75,1007.3200073242,997.29998779297,1001.8400268555,955.9970019531264,960.8023028564468,915.7022027587898,1714200,0.32239999999999996,0.0,0.0,0.0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0
451,2017-10-20,1007.049987793,1008.6500244141,1002.2700195312,1005.0700073242,957.626601562501,960.9821026611341,916.6624526977544,1606000,-1.9432,0.0,0.0,0.0,0,0,0,0,1,1,1,0,3,0,1,0,0,0,1,1,1
452,2017-10-23,1005.1799926758,1005.7899780273,983.0999755859401,985.5399780273401,958.7356005859384,960.9546026611341,917.4641024780278,1639300,0.2993,0.0,0.0,0.0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0
453,2017-10-24,986.5,989.26000976562,977.0800170898401,988.48999023438,959.7268005371104,960.878302612306,918.2706524658207,1445100,0.3005,0.0,0.0,0.0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0
454,2017-10-25,986.27001953125,994.42999267578,977.71997070312,991.4600219726599,960.7944006347668,960.7541027832045,919.097902526856,1528700,-0.004,0.0,0.0,0.0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0
455,2017-10-26,998.46997070312,1006.5100097656,990.46997070312,991.4199829101599,961.7373999023449,960.7015026855483,919.9057025146489,2369800,4.2616000000000005,0.0,0.0,0.0,0,0,0,0,1,1,1,1,3,1,0,1,1,1,0,0,0
456,2017-10-27,1030.9899902344,1063.6199951172,1026.8499755859,1033.6700439453,963.8576013183603,961.0232031250013,920.9264025878911,5184100,-0.0522,0.0,0.0,0.0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
457,2017-10-30,1029.1600341797,1039.8299560547,1022.3300170898,1033.1300048828,965.9966015625009,961.3117028808603,921.937352600098,2340200,-0.0087,0.0,0.0,0.0,0,0,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0
458,2017-10-31,1033.0,1041.0,1026.3000488281,1033.0400390625,968.2400024414071,961.9409033203134,922.9652526855473,1516300,0.9254,0.0,0.0,0.0,0,0,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0
459,2017-11-01,1036.3199462891,1047.8599853516,1034.0,1042.5999755859,970.2840014648439,962.7488031005864,924.0331524658206,2163100,0.035500000000000004,0.0,0.0,0.0,0,0,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0
460,2017-11-02,1039.9899902344,1045.5200195312,1028.6600341797,1042.9699707031,972.2918005371091,963.4735028076174,925.1261523437502,1334700,0.6731,0.0,0.0,0.0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0
461,2017-11-03,1042.75,1050.6600341797,1037.6500244141,1049.9899902344,974.5538000488283,964.2941027832036,926.2352523803714,1388500,-0.6962,0.0,0.0,0.0,0,0,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0
462,2017-11-06,1049.0999755859,1052.5899658203,1042.0,1042.6800537109,976.7974011230463,965.1191033935547,927.2265026855471,914700,0.9313,0.0,0.0,0.0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0
463,2017-11-07,1049.6500244141,1053.4100341797,1043.0,1052.3900146484,979.282601318358,966.0568035888667,928.2408026123047,1305200,0.5606,0.0,0.0,0.0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0
464,2017-11-08,1050.0500488281,1062.6899414062,1047.0500488281,1058.2900390625,981.733402099608,966.8875042724605,929.240002746582,1213800,-0.9988,0.0,0.0,0.0,0,0,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0
465,2017-11-09,1048.0,1050.8800048828,1035.8499755859,1047.7199707031,983.8152014160139,967.6748040771477,930.1937026977536,1794600,-0.3407,0.0,0.0,0.0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0
466,2017-11-10,1043.8699951172,1046.6300048828,1041.2199707031,1044.1500244141,985.5934020996084,968.3304040527341,931.1893026733399,972100,-0.2825,0.0,0.0,0.0,0,0,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0
467,2017-11-13,1040.8000488281,1048.7399902344,1039.2600097656,1041.1999511719,987.3776013183588,968.976203613281,932.2761523437501,940700,0.0423,0.0,0.0,0.0,0,0,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0
468,2017-11-14,1037.7199707031,1042.3000488281,1029.3299560547,1041.6400146484,989.3808020019518,969.5317034912102,933.3834024047851,1050600,-0.5021,0.0,0.0,0.0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0
469,2017-11-15,1035.0,1039.6300048828,1030.7600097656,1036.4100341797,991.2686022949208,970.1749035644525,934.4892526245117,905300,1.1636,0.0,0.0,0.0,0,0,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0
470,2017-11-16,1038.75,1051.7600097656,1038.0,1048.4699707031,993.2402014160139,971.178703002929,935.6403024291991,1188400,-1.1998,0.0,0.0,0.0,0,0,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0
471,2017-11-17,1049.8000488281,1051.0,1033.7299804688,1035.8900146484,995.1298022460915,971.9275030517566,936.719102478027,1335600,-0.11869999999999999,0.0,0.0,0.0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0
472,2017-11-20,1036.0,1038.6999511719,1032.6800537109,1034.6600341797,996.9572033691387,972.8959033203115,937.7843026733395,876300,1.5115999999999998,0.0,0.0,0.0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0
473,2017-11-21,1040.0400390625,1050.3900146484,1039.1400146484,1050.3000488281,999.0302038574197,974.1021038818346,938.8896530151363,1110300,0.1542,0.0,0.0,0.0,0,0,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0
474,2017-11-22,1051.1600341797,1055.4300537109,1047.25,1051.9200439453,1001.0598046874974,975.4267041015611,939.9998532104488,726900,0.4373,0.0,0.0,0.0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0
475,2017-11-24,1054.3900146484,1060.0699462891,1051.9200439453,1056.5200195312,1003.3876049804653,976.6693041992169,941.1321533203118,824600,1.4661,0.0,0.0,0.0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0
476,2017-11-27,1058.5699462891,1073.0400390625,1054.7700195312,1072.0100097656,1006.1220056152305,978.1125042724586,942.3179534912101,1771500,-0.8134,0.0,0.0,0.0,0,0,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0
477,2017-11-28,1073.9899902344,1080.0,1054.5400390625,1063.2900390625,1008.7928063964805,979.3373046874979,943.4396035766592,1821200,-2.4368,0.0,0.0,0.0,0,0,0,0,1,1,1,0,3,0,1,0,0,0,1,1,1
478,2017-11-29,1056.1800537109,1058.7700195312,1029.6500244141,1037.3800048828,1010.8032067871053,980.2011047363256,944.4263534545889,2793300,-0.1166,0.0,0.0,0.0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
479,2017-11-30,1039.9399414062,1044.1400146484,1030.0699462891,1036.1700439453,1012.5758081054645,981.02750488281,945.4206036376943,2254600,-1.0713,0.0,0.0,0.0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0
480,2017-12-01,1030.4100341797,1037.2399902344,1016.9000244141,1025.0699462891,1014.1262072753872,981.6016046142556,946.335103454589,1888100,-1.2877,0.0,0.0,0.0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0
481,2017-12-04,1027.8000488281,1031.3399658203,1009.2199707031,1011.8699951172,1015.4984069824187,982.0318048095681,947.1617034912101,1938900,0.7639,0.0,0.0,0.0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0
482,2017-12-05,1010.9899902344,1036.6800537109,1002.3200073242,1019.5999755859,1017.2048059081991,982.4587048339818,948.0133532714833,1949900,1.2868,0.0,0.0,0.0,0,0,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0
483,2017-12-06,1016.5200195312,1039.5799560547,1015.3099975586,1032.7199707031,1019.1106054687457,983.026304321286,948.920153198241,1435500,1.1475000000000002,0.0,0.0,0.0,0,0,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0
484,2017-12-07,1036.0699462891,1048.9200439453,1035.3599853516,1044.5699462891,1020.8040039062464,983.6025036621068,949.8880029296865,1543300,0.46049999999999996,0.0,0.0,0.0,0,0,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0
485,2017-12-08,1051.8100585938,1056.4200439453,1045.8599853516,1049.3800048828,1022.4954040527305,984.1686035156224,950.8958529663075,1558500,0.24680000000000002,0.0,0.0,0.0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0
486,2017-12-11,1051.1099853516,1056.0,1044.1199951172,1051.9699707031,1024.06040405273,984.7664031982392,951.9073529052723,1162700,-0.3042,0.0,0.0,0.0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0
487,2017-12-12,1050.0,1062.5,1044.8699951172,1048.7700195312,1025.6864050292916,985.3157031249966,952.9265530395493,1694100,0.24979999999999997,0.0,0.0,0.0,0,0,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0
488,2017-12-13,1052.0799560547,1055.4799804688,1046.5799560547,1051.3900146484,1027.2726049804628,985.8465032958946,953.8997531127914,1384000,0.5783,0.0,0.0,0.0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0
489,2017-12-14,1055.4899902344,1067.0799560547,1053.5999755859,1057.4699707031,1029.0864038085874,986.7309027099567,954.9378530883772,1548100,1.374,0.0,0.0,0.0,0,0,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0
490,2017-12-15,1063.7800292969,1075.25,1060.0899658203,1072.0,1030.822603759759,987.7978027343707,956.0524530029279,3188000,1.2210999999999999,0.0,0.0,0.0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
491,2017-12-18,1076.4499511719,1086.4899902344,1070.3699951172,1085.0899658203,1032.651602783196,989.1236022949176,957.2415527343734,1514600,-0.4894,0.0,0.0,0.0,0,0,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0
492,2017-12-19,1083.0200195312,1084.9699707031,1072.2700195312,1079.7800292969,1034.401003417962,990.3381024169884,958.3847027587875,1317500,-0.5760000000000001,0.0,0.0,0.0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0
493,2017-12-20,1080.9200439453,1081.2299804688,1068.5999755859,1073.5600585938,1036.1162048339788,991.6187030029262,959.4843029785143,1436400,-0.2524,0.0,0.0,0.0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0
494,2017-12-21,1075.3900146484,1077.5200195312,1069.0,1070.8499755859,1037.4202038574147,992.8616027831991,960.5493527221665,1282000,-0.1858,0.0,0.0,0.0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0
495,2017-12-22,1070.0,1071.7199707031,1067.6400146484,1068.8599853516,1038.6844030761647,994.0738024902308,961.5866027832018,889400,-0.2816,0.0,0.0,0.0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0
496,2017-12-26,1068.6400146484,1068.8599853516,1058.6400146484,1065.8499755859,1039.8440026855387,995.3293023681601,962.5929525756821,918800,-0.5301,0.0,0.0,0.0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0
497,2017-12-27,1066.5999755859,1068.2700195312,1058.3800048828,1060.1999511719,1040.8610021972588,996.473402099606,963.5644024658191,1116200,-0.40090000000000003,0.0,0.0,0.0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0
498,2017-12-28,1062.25,1064.8399658203,1053.3800048828,1055.9499511719,1041.760001220697,997.5754016113251,964.5022021484365,994200,-0.2415,0.0,0.0,0.0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0
